acid,currency,curve_type,yield_tomaturity,vir_model,asset_type,valdate,maturity,duration,oas,market_value_usd,convexity,oas_fv,credit_loss_fv,tax_benefit_fv,credit_fv_valdate,shift_yield,shift_yield_fv,termspread,credit_free_yield_fv,termspread_fv,rollspread,rollspread_fv,yield_tomaturity_fv,fx_usd_unhedged_1,fx_usd_unhedged_10,fx_usd_unhedged_20,fx_usd_unhedged_30,fx_usd_unhedged_fair,fx_usd_hedged_fair,local_nominal_1,local_real_1,usd_unhedged_1,usd_hedged_1,fx_usd_hedged_1,income_contrib_1,rollyield_contrib_1,creditloss_contrib_1,price_contrib_1,inflation_contrib_1,local_nominal_10,local_real_10,usd_unhedged_10,usd_hedged_10,fx_usd_hedged_10,income_contrib_10,rollyield_contrib_10,creditloss_contrib_10,price_contrib_10,inflation_contrib_10,local_nominal_20,local_real_20,usd_unhedged_20,usd_hedged_20,fx_usd_hedged_20,income_contrib_20,rollyield_contrib_20,creditloss_contrib_20,price_contrib_20,inflation_contrib_20,local_nominal_30,local_real_30,usd_unhedged_30,usd_hedged_30,fx_usd_hedged_30,income_contrib_30,rollyield_contrib_30,creditloss_contrib_30,price_contrib_30,inflation_contrib_30,nominal_vir_fair,real_vir_fair,usd_unhedged_fair,usd_hedged_fair,income_contrib_fair,rollyield_contrib_fair,creditloss_contrib_fair,price_contrib_fair,inflation_contrib_fair,missing_components
EM HC Corp (BB),USD,nominal,6.042522,Cashflow,Conventional,2026-05-31,6.548931,4.570354,1.984153,581083.6,,3.2,-0.21,0.0,2023-12-31,4.4589,4.4,-0.40053099999999997,4.109105685,-0.29089431500000007,0.06610000000000049,0.13500000000000023,7.3091056850000005,0.0,0.0,0.0,0.0,0.0,0.0,0.055630258229569574,0.02455217557059486,0.055630258229569574,0.055630258229569574,0.0,0.06042522,0.0033359013846000216,-0.0021,-0.005743572680038778,0.030333333333333323,0.06206373588038128,0.0358850189532971,0.06206373588038128,0.06206373588038128,0.0,0.0662573715825,0.004752939642300016,-0.0021,-0.006558666819848069,0.025271836591995722,0.06724603595902323,0.04158581838000308,0.06724603595902323,0.06724603595902323,0.0,0.06975520171625002,0.005461458771150013,-0.0021,-0.0056765247579091405,0.024635720961456498,0.06869874751169625,0.043219396765474816,0.06869874751169625,0.06869874751169625,0.0,0.0708671534275,0.005697631814100013,-0.0021,-0.005590527570729864,0.02442377013427932,0.07716103475000001,0.051915072998046874,0.07716103475000002,0.07716103475000002,0.07309105685,0.00616997790000001,-0.0021,-0.000263192179422278,0.024,
EM HC T (Mstar),USD,nominal,5.81,Cashflow,Conventional,2026-05-31,11.93,7.26,1.35,973511.1875,,2.5,-1.26,0.0,2025-12-31,4.4589,4.4,0.0010999999999992127,4.42895,0.02895000000000003,0.05662000000000056,0.01499999999999968,6.92895,0.0,0.0,0.0,0.0,0.0,0.0,0.0401539768864847,0.009531520756860035,0.0401539768864847,0.0401539768864847,0.0,0.058099999999999985,0.003808450800000034,-0.0126,-0.008193502659703311,0.030333333333333323,0.043547681620335066,0.017825365309056318,0.043547681620335066,0.043547681620335066,0.0,0.0632678,0.0024487254000000055,-0.0126,-0.008450625727064232,0.025271836591995722,0.04845811534697142,0.023249623156960997,0.04845811534697142,0.04845811534697142,0.0,0.0663596375,0.0017688626999999915,-0.0126,-0.005999195985964212,0.024635720961456498,0.049833369682649176,0.024803797304546293,0.049833369682649176,0.049833369682649176,0.0,0.0673362583333333,0.0015422417999999868,-0.0126,-0.005381080786824088,0.02442377013427932,0.05777849999999998,0.0329868164062499,0.057778499999999955,0.057778499999999955,0.0692895,0.001088999999999977,-0.0126,0.0007684858375409664,0.024,
EM HC T: Gbl Div.,USD,nominal,6.917099,Cashflow,Conventional,2026-05-31,10.390355,6.345666,2.4652146882,778384.2662364,0.0,3.85,-1.57683773825601,0.0,2023-12-31,4.4589,4.4,-0.007015688199999204,4.405855325,0.005855324999999745,0.05782709709999967,0.052594775000000205,8.255855325,0.0,0.0,0.0,0.0,0.0,0.0,0.04745040332105055,0.016613138131074567,0.04745040332105055,0.04745040332105055,0.0,0.06917099,0.0036363118710106496,-0.0157683773825601,-0.00822622205763257,0.030333333333333323,0.05273779232124132,0.02678894976823165,0.05273779232124132,0.05273779232124132,0.0,0.07532791846250002,0.003486900312981081,-0.0157683773825601,-0.008779510896516407,0.025271836591995722,0.05822707822557649,0.03278370700623223,0.05822707822557649,0.05822707822557649,0.0,0.07902422335625,0.0034121945339662973,-0.0157683773825601,-0.006950295347347368,0.024635720961456498,0.05971441322750737,0.03444926223119782,0.05971441322750737,0.05971441322750737,0.0,0.08020233332083332,0.003387292607628037,-0.0157683773825601,-0.006614494068376109,0.02442377013427932,0.07012766462239142,0.04504654748280412,0.0701276646223914,0.0701276646223914,0.08255855325,0.0033374887549515128,-0.0157683773825601,0.0010132860120806164,0.024,
EM LC Gov: MEX (BB),MXN,nominal,8.56066,Cashflow,Conventional,2026-05-31,8.303871,4.853463,0.112618,331911.938784917,,0.0,0.0,0.0,,9.2574,7.5,-0.8093579999999996,7.39823226,-0.10176773999999966,0.10166666666666657,0.0600000000000005,7.39823226,-0.14406787037162727,-0.026576540628582057,-0.019817758574405264,-0.01755441875018504,-0.01301204819277113,-0.028841607565011973,0.0923677436896102,0.05111161288391641,-0.06500735080641151,0.06324712389474008,-0.026658256766637467,0.0856066,0.0047321264249999976,0.0,0.0014888152189238557,0.03925000000000001,0.09043512321691827,0.05061706637969565,0.06145512986191104,0.05681117930098911,-0.030835345634075306,0.08432982517000001,0.00382210211250001,0.0,0.0018014929994198958,0.03789968591927706,0.08951585716633637,0.04993354751112977,0.0679240949460278,0.05444179935023219,-0.03219233348959816,0.081572498885,0.003367089956250017,0.0,0.0039638314556602605,0.037699823716497605,0.08796583268333524,0.048507141626433325,0.06886722487051822,0.05322238484563968,-0.03193431888573661,0.07904244012333332,0.003215419237500019,0.0,0.005038113822019685,0.03763321153511079,0.07689440040000002,0.037970506409638505,0.06288179856346998,0.04583503471470429,0.0739823226,0.0029120778000000236,0.0,-0.00020001885666565133,0.0375,
EM LC Gov: MYS (BB),MYR,nominal,3.624659,Cashflow,Conventional,2026-05-31,10.583787,7.80736,-0.002184,318884.637308313,,0.0,0.0,0.0,,3.723,3.8,-0.09615699999999983,3.8029189349999997,0.002918934999999845,0.04065169537000024,0.009855818333333044,3.8029189349999997,0.19828651343576786,0.021625863658255584,0.012238955301961951,0.009129191544354986,0.002938295788442735,-0.0019436345966957758,0.038144768903093595,0.020874967371721898,0.24399487557046906,0.045424367593551285,0.007012122883544913,0.036246589999999995,0.002933389705098257,0.0,-0.0010983846995545887,0.01691666666666669,0.03768967669891454,0.016795273748892114,0.060130612166784614,0.04132750587278888,0.0035057004570451245,0.0368755097075,0.0018514344616637837,0.0,-0.0010642521662380666,0.02054927229646286,0.03793334352785438,0.01680952099295885,0.05063656332570776,0.039323746747539357,0.0013395881617592753,0.03734647452874999,0.001310456839946547,0.0,-0.0007437416158211363,0.020774611270621524,0.038127539135073496,0.016924923638744538,0.0476048042873074,0.038681574268458974,0.00053368696282452,0.03757404613583332,0.001130130966040802,0.0,-0.0005960082426298419,0.020849735318180684,0.03879866856822931,0.01743258429797212,0.041850966321123284,0.036779623536998596,0.03802918935,0.0007694792182293107,0.0,-2.8168929628202832e-05,0.021,
EM LC Gov: POL (BB),PLN,nominal,4.863058,Cashflow,Conventional,2026-05-31,4.725933,4.121533,-0.01304,243859.859484777,,0.0,0.0,0.0,,5.6255,5.0,-0.7494019999999999,4.729444975,-0.27055502500000017,0.19210000000000083,0.07500000000000018,4.729444975,-0.12881046369488214,-0.01641142689027264,-0.00993022985936165,-0.007760354309048867,-0.003406326034063323,-0.014868105515587593,0.054124997844592126,0.01913470626289926,-0.08165733192013647,0.054723041977943865,0.0005673370184511306,0.04863058,0.007434833378700032,0.0,-0.0021790202739616626,0.03433333333333333,0.053226985006683325,0.024039909344481636,0.03594202734338392,0.04576671444927327,-0.007083250489791415,0.049436696387500006,0.00526299156435002,0.0,-0.0016426102127587994,0.02850189274447823,0.05303506328693319,0.024352353012268457,0.042578183058526564,0.04148336318335044,-0.010969910220772316,0.049225635568749995,0.004177070657175014,0.0,-0.0005440939324456995,0.02800082431628015,0.05242000000799529,0.02392034871236226,0.044252847926004035,0.03989163533529094,-0.011904339211160297,0.04858190696250001,0.003815097021450012,0.0,-0.0001542384448195433,0.02783385575984787,0.0503855995,0.022273089537712787,0.04680764368661783,0.034768355574580356,0.047294449749999995,0.0030911497500000075,0.0,-0.00013916211522024824,0.0275,
EM LC IL: BRA,BRL,real,7.348,Cashflow,Linkers,2026-05-31,12.681,6.591,0.7942355799999996,338017.038346208,,0.0,0.0,0.0,,6.5891,6.5,-0.03533557999999992,6.518767,0.018767000000000422,-0.013180000000000192,0.007000000000000561,6.518767,0.12286357971807149,-0.002018891916141352,-0.008724280245462679,-0.010949382877876501,-0.015384615384615441,-0.056066176470588425,0.130403343413809,0.07871492015631887,0.269288744710906,0.03380018974154142,-0.0854590126923429,0.07700091666666667,-0.0007356874200000076,0.0,0.05035711826473821,0.04791666666666661,0.12092221848727891,0.07669121778542443,0.1186591976817517,0.031688427872075486,-0.07960747779237298,0.07282266156370834,-0.00013715870999998528,0.0,0.0449779110640629,0.04108048804635955,0.11687382709793304,0.07335971294510601,0.10712990683150814,0.03157849984461225,-0.0763697072881998,0.07043510903582292,0.00016210564500002584,0.0,0.04321391877399505,0.040540103776982805,0.11560512400773049,0.07232600564365699,0.10338993636444904,0.03173500640200766,-0.0751790358441754,0.06955483031990277,0.0002618604300000296,0.0,0.042782507292929095,0.04036003802602495,0.10825654680000009,0.06563129499999998,0.09120644607999995,0.04612083967242642,0.06779517680000001,0.00046137000000003703,0.0,0.03741381338127914,0.04,
EM LC IL: COL,COP,real,6.534,Cashflow,Linkers,2026-05-31,14.878,8.785,-2.9813448540580785,47696.9211089038,,0.0,0.0,0.0,,9.565462752811285,3.6,-0.05011789875320716,3.614634,0.014634000000000036,-0.010274271987126937,0.0030000000000001137,3.614634,-0.002574621461600146,-0.012541632138507564,-0.012538897075934474,-0.012537985386726569,-0.012536162005785778,-0.021904761904761982,0.12150308713000157,0.06396055384299304,0.1186156412126258,0.050059179264057674,-0.06370371039171507,0.068873805,-0.0007859803146621903,0.0,0.050063398129314596,0.05408333333333326,0.10867894302235048,0.06563335246443613,0.09477429955925487,0.04311033018304178,-0.05914120878003082,0.06827749377165918,-0.00026121515733109013,0.0,0.03809041087275178,0.04039437247188715,0.11398811205254789,0.07248735616898161,0.10001992977170637,0.05383195617819303,-0.054000716186742515,0.06137546119002421,1.1674213344599077e-06,0.0,0.049569028392238534,0.038695799670599884,0.10672776021283559,0.06607796722902015,0.09285162372820244,0.05100261695823605,-0.050351265467383666,0.0534028495566026,8.862828088964326e-05,0.0,0.05052846780543829,0.038130225211832736,0.07474730457999991,0.036400486576663615,0.06127409825450347,0.05120522076539036,0.037483754579999994,0.00026355000000000996,0.0,0.035644293045942854,0.037000000000000005,
EM LC IL: KOR,KRW,real,0.907,Cashflow,Linkers,2026-05-31,5.439,5.068,-0.9495767486789319,3777.9196660618,,0.0,0.0,0.0,,2.04082831772594,1.7,-0.18425156904700812,1.52195,-0.17805000000000004,0.12447826338570955,0.07804999999999995,1.52195,0.48947066194712296,0.04457922509726253,0.024048638598426875,0.017295174994699458,0.0039215686274509665,0.0,0.0341988047902535,0.010864678462412902,0.5404087783558622,0.04155693388813453,0.007114811063210658,0.009279365833333334,0.006073259949548983,0.0,0.018504684657693726,0.023083333333333345,0.03442688749848011,0.013457720785879479,0.08054083656293543,0.037927221381256926,0.00338383884359561,0.012864939351792157,0.00501441697477449,0.0,0.01619246556136078,0.020690716822740596,0.037306780334656064,0.016623274857021864,0.06225259621062196,0.03888629587042036,0.0015227081955972999,0.014673040702027929,0.0044849954873872454,0.0,0.017741868695230423,0.020345299964279473,0.03777017265035565,0.01719218455220206,0.05571858939062313,0.038964402719479985,0.0011507654590559024,0.014956721616594141,0.0043085216582581624,0.0,0.018090798585057577,0.020230186989897758,0.03947946399999989,0.019097513725490067,0.0435558540549017,0.0394794639999998,0.015523889999999999,0.003955573999999997,0.0,0.019556444173127963,0.02,
EM LC IL: MEX,MXN,real,4.451,Cashflow,Linkers,2026-05-31,14.515,9.656,-1.203617086527787,236968.205494607,,0.0,0.0,0.0,,5.4674314080722946,3.75,0.18718567845549217,3.862875,0.11287499999999984,0.041458622027795045,0.02499999999999991,3.862875,-0.14406787037162727,-0.026576540628582057,-0.019817758574405264,-0.01755441875018504,-0.01301204819277113,-0.028841607565011973,0.08684336876958554,0.04579588046147265,-0.0697358407965738,0.057870019179808496,-0.026658256766637467,0.04625701749999999,0.0038443200887035,0.0,0.03481379583606681,0.03925000000000001,0.08595391033708166,0.04629948835107567,0.057093012118240694,0.052468146169162067,-0.030835345634075306,0.04746073641273603,0.003129160044351746,0.0,0.03351500368545679,0.03789968591927706,0.08930193108537776,0.049727393403680376,0.06771440840049436,0.054234760049014064,-0.03219233348959816,0.04621881791476655,0.002771580022175869,0.0,0.038302092764105566,0.037699823716497605,0.08742404164085005,0.04798500043389797,0.068334944654868,0.05269789553107462,-0.03193431888573661,0.044171391943854596,0.0026523866814505753,0.0,0.03866799159847889,0.03763321153511079,0.07999132812500005,0.040955496987951756,0.0659384289156626,0.04884264206560274,0.040077328125,0.0024139999999999917,0.0,0.0358753895561843,0.0375,
EM LC IL: POL,PLN,real,2.867,Cashflow,Linkers,2026-05-31,8.865,7.852,0.22708272859900447,9383.33103733297,,0.0,0.0,0.0,,2.7753107255521767,2.25,-0.1353934541511812,2.19325,-0.05675000000000008,0.11928938691734059,0.04999999999999982,2.19325,-0.12881046369488214,-0.01641142689027264,-0.00993022985936165,-0.007760354309048867,-0.003406326034063323,-0.014868105515587593,0.07516231902463066,0.0394737212613252,-0.06332983783619683,0.07577229840905697,0.0005673370184511306,0.029654336666666666,0.008822542394674622,0.0,0.03506543092496983,0.03433333333333333,0.06530824537696178,0.03578637326011003,0.04782501699235309,0.05776240022611656,-0.007083250489791415,0.027584557995577307,0.006374271197337304,0.0,0.030144608740836576,0.02850189274447823,0.06174960641871552,0.03282952824953389,0.051206188773890826,0.05010230855936171,-0.010969910220772316,0.025801402103396834,0.005150135598668645,0.0,0.029740715162902553,0.02800082431628015,0.059679796719225076,0.03098354931676628,0.05145630604254303,0.047065008963866006,-0.011904339211160297,0.02471246273211426,0.004742090399112426,0.0,0.029243280124650273,0.02783385575984787,0.05396164375000001,0.02575342457420926,0.05037150676399027,0.038291230821343,0.022535643750000004,0.003925999999999987,0.0,0.02670256869454013,0.0275,
EM LC IL: SA,ZAR,real,4.092104607417898,composite,Linkers,2026-05-31,12.127487917146142,9.0527358812074,0.09143513709391844,45188.0,,0.0,0.0,0.0,,4.148,4.0,-0.14733052967601978,3.58360576812428,-0.4163942318757194,0.07329501195007537,0.08642980437284226,3.58360576812428,0.10537266248751753,-0.0069231824745666914,-0.013531424778001068,-0.015724385877510128,-0.020095693779904167,-0.035680751173708954,0.08184651725793535,0.04492580546484434,0.19584356518425208,0.050463557725385244,-0.029008698583320225,0.04236692303546664,0.003041330250359615,0.0,0.03472896167192465,0.035333333333333224,0.08858561840486495,0.04338668880539859,0.08104914152945905,0.05387873046475764,-0.03188255232598458,0.04065399463856573,0.003673865066535913,0.0,0.0422394516662559,0.0433194424314689,0.08802286748489768,0.04200841852528401,0.0733003678967808,0.05143154791030385,-0.03363102069644841,0.03926513510662149,0.003990132474624062,0.0,0.04276873785180135,0.044159383112025274,0.08759781037021759,0.041321968604915965,0.07049600272042118,0.050357004581208495,-0.034241339430733486,0.03865997927702262,0.004095554943986777,0.0,0.04286033503081664,0.04443951358031795,0.08675508015961075,0.03995701450680459,0.06491598285496797,0.04797884255767159,0.03744868027689873,0.004306399882712211,0.0,0.04305095407683678,0.045,
EM LC IL: SA: 1-10,ZAR,real,4.004,Cashflow,Linkers,2026-05-31,4.951,4.45,0.11164399999999963,22282.0,,0.0,0.0,0.0,,4.148,4.0,-0.25564399999999976,3.061915,-0.9380850000000001,0.15600000000000014,0.16500000000000004,3.061915,0.10537266248751753,-0.0069231824745666914,-0.013531424778001067,-0.015724385877510128,-0.020095693779904167,-0.03568075117370895,0.08597218776081084,0.04891067716755737,0.20040396857256182,0.05446954789618874,-0.029008698583320225,0.04145474666666666,0.006982050000000005,0.0,0.035515419286193284,0.03533333333333322,0.09048474973969411,0.045206966716067276,0.082935124831514,0.05571731264543023,-0.03188255232598458,0.0376991064781875,0.007162275000000004,0.0,0.04339488527863655,0.0433194424314689,0.08781486657324344,0.04180921434724527,0.07309518153381633,0.05123054228161439,-0.03363102069644841,0.03506285536610938,0.007252387500000003,0.0,0.04339790574371749,0.044159383112025274,0.08677344317025226,0.04053267713399156,0.06968459818841288,0.04956086481835276,-0.034241339430733486,0.03404145851952083,0.007282425000000001,0.0,0.04339754187642164,0.044439513580317946,0.08433951174999985,0.03764546578947359,0.062548956968421,0.04564946344342702,0.03199701175,0.007342500000000002,0.0,0.04306094859243603,0.045,
EM LC IL: SA: 10-15,ZAR,real,4.195,Cashflow,Linkers,2026-05-31,11.671,9.636,0.05309915000000043,7155.0,,0.0,0.0,0.0,,4.148,4.0,-0.006099149999999831,4.01671,0.01670999999999978,-0.003649999999999487,0.009999999999999787,4.01671,0.10537266248751753,-0.0069231824745666914,-0.013531424778001067,-0.015724385877510128,-0.020095693779904167,-0.03568075117370895,0.07948523633638982,0.0426451091465454,0.19323346980512235,0.048170774490363444,-0.029008698583320225,0.043432233333333334,-0.00022018259999995754,0.0,0.034780159223659624,0.03533333333333322,0.0875672804751697,0.04241063306611115,0.0800378537390718,0.05289285974739122,-0.03188255232598458,0.043277846110875,0.00037170870000001097,0.0,0.04206485023943052,0.0433194424314689,0.08813746819957857,0.042118172569096224,0.07341341790051148,0.05154229448597758,-0.03363102069644841,0.042839269942093756,0.0006676543499999951,0.0,0.04274118222742285,0.044159383112025274,0.0880815337484755,0.04178511019614106,0.07097211984562146,0.050824164623080925,-0.034241339430733486,0.04255121323898612,0.0007663028999999895,0.0,0.04287286644654342,0.044439513580317946,0.08793821949999983,0.041089205263157735,0.06607534618947364,0.04911976659765238,0.0419746195,0.0009635999999999793,0.0,0.04310687716996853,0.045,
EM LC IL: SA: 15+,ZAR,real,4.17,Cashflow,Linkers,2026-05-31,22.487,15.299,0.0802612499999995,15751.0,,0.0,0.0,0.0,,4.148,4.0,-0.058261249999999265,4.12487,0.12486999999999959,-0.008750000000000036,0.009999999999999787,4.12487,0.10537266248751753,-0.0069231824745666914,-0.013531424778001067,-0.015724385877510128,-0.020095693779904167,-0.03568075117370895,0.07708280542050194,0.040324667180137164,0.19057788834718492,0.045838034968781693,-0.029008698583320225,0.0431734,-0.001051806250000008,0.0,0.03359315016511255,0.03533333333333322,0.08636161761026817,0.04125503027000921,0.0788405378981869,0.05172563649186768,-0.03188255232598458,0.043642196067374996,0.0002390468749999795,0.0,0.0406842425657461,0.0433194424314689,0.08826505580309574,0.04224036426279798,0.07353927906196911,0.051665591188160054,-0.03363102069644841,0.043586274236218754,0.0008844734374999734,0.0,0.041891208902830046,0.044159383112025274,0.08854425879750427,0.04222814690914567,0.07142756882742396,0.05127104534664273,-0.034241339430733486,0.04342590528304167,0.001099615624999971,0.0,0.042094688074223674,0.044439513580317946,0.08963479149999976,0.04271271913875574,0.06773782439808596,0.05075580363427212,0.0431048915,0.0015298999999999673,0.0,0.04301141198249736,0.045,
